unique_id,property_name,hotel_star_rating,hotel_overview,property amenities,city,latitude,longitude,image_url,num_of_standard_rooms,num_of_deluxe rooms,num_of_luxury_rooms,num_of_premium rooms,standard_room_price,deluxe_room_price,luxury_room_price,premium_room_price
498f512852defc01b2dd14ff350ed11c,Pavani Residency,4,A short walk from R.T.C Bus Stand (400 m) and Nellore South Railway Station (800 m). the hotel offers a restaurant and travel desk. Â A short walk from R.T.C Bus Stand (400 m) and Nellore South Railway Station (800 m). Pavani Residency is preferred by leisure travellers. Â The hotel offers 24-hour front desk. laundry service. travel assistance. room service. parking. doctor on call and power backup facilities. Â Book your stay in one of the simply furnished rooms and suites that are available with air conditioning. cable TV. telephone. work desk. kettle and hot/cold running water supply. Â Guests can enjoy local delicacies at the hotels restaurant. Â Learn more about the history of the region at Nellore District Museum (1 km). You can enjoy shopping at Kandukuri Shopping Mall (300 m) and MGB Felicity Mall (1.8 km).,Bathroom Toiletries|Hot/cold Water|Attached Bathroom||Bathroom Toiletries|Hot/cold Water|Attached Bathroom|Bathroom Toiletries|Hot/cold Water|Attached Bathroom|Bathroom Toiletries|Hot/cold Water|Attached Bathroom,Nellore,14.44409,79.97812,http://mahfell.com/more/ap/11.jpg,20,20,20,0,70,110,200,0
da9b35a172bec9255b606b338ebd3862,Hotel Babylon International,4,Located close to renowned shopping hub. 36-City Mall. Hotel Babylon International offers multi-purpose halls. fitness centre. restaurants and bar. Hotel Babylon International. easily accessible from Swami Vivekananda Airport and Raipur railway station. provides exclusive accommodation facilities to guests. The hotel has different types of accommodation units. namely Executive. Deluxe. Royal. Mughal Suite and A Royal Chhattisgarh Suite. Meticulously designed. these rooms are provided with all the essential facilities that include tea/coffee maker. mini bar. Wi-Fi. telephone and colour television. Attached bathrooms have standard fittings and 24-hour hot/cold water supply. The range of facilities provided by the hotel make it suitable for both business and leisure travellers. These include fitness centre. indoor/outdoor event facilities. Wi-Fi. laundry. 24-hour room service. travel desk. car parking and airport transfer. The hotel also features a well-equipped business centre where meetings and conferences can be easily organised. Myriad of dining facilities are available at this property. These include Bakers Hub (confectionery). The Rising Sun (Coffee Shop). The Shells (multi-cuisine) and Imperial. The in-house bar. named Casablanca serves a range of exotic cocktails to guests. During leisure. guests can visit the The Funky Town located on-site. This place is provided with top-class decibels and psychedelic lights.We do not entertain unmarried couples as it is restricted in Chattisgarh.,24 hours power back-up|Arrangements Of Kitty Parties & Birthday Party|Ballroom|Banquet facilities|Bar|Board Room|Business Centre|Coffee Shop|Concierge Service|Conference Facilities|Disabled facilities|Doctor on Call|Elevator|Fitness Centre|Free WiFi Internet|Internet centre|Laundry Service|Newspaper|Non-Smoking Rooms|Parking Facility|Restaurant|Taxi Services|Wheelchair access|Tea/Coffee Maker|Electronic Safe|Mineral Water|Fruit Basket|Hair Dryer|Room Service|WiFi Internet|Piped/Channel Music|Hot & Cold Running Water|Intercom|Direct dial phone|Mini bar|Satellite television|Balcony / Sit Out|Cookies|Complimentary Breakfast|Tea/Coffee Maker|Electronic Safe|Mineral Water|Fruit Basket|Hair Dryer|Room Service|WiFi Internet|Hot & Cold Running Water|Direct dial phone|Mini bar|Satellite television|Balcony / Sit Out|Cookies|Complimentary Breakfast|Tea/Coffee Maker|Electronic Safe|Telephone|Bathroom Toiletries|Mineral Water|Fruit Basket|Hair Dryer|Dining Table|WiFi Internet|Large Screen Television|Study Table|Hot & Cold Running Water|Intercom|Direct dial phone|Mini bar|Balcony / Sit Out|Cookies|Complimentary Breakfast|City view,Raipur,21.23594,81.68225,http://mahfell.com/more/ap/12.jpg,20,20,20,10,85,110,200,320
74c08e56a4cdbec14550ac1535a82408,Hotel Shanti Palace,4,The hotel offers accommodation in rooms and suites with facilities such as air conditioning. intercom. cable TV. daily newspaper. and geyser in bathroom. Other facilities include airport transfer. doctor on call. travel desk and room service. Hotel Facilities Travel Desk | Laundry Service | Doctor on Call | Lawns/ Gardens | Conference Hall Chargeable Facilities: Airport Transfer | Railway Station Transfer | Wi-Fi access | Taxi Service Room Amenities Air Condition | Living Room | Intercom | Direct Dial Phone | Cable TV | Sofa | Study Table | Daily Newspaper | Piped/Channel Music | Shower Area | Geyser in Bathroom | Bathroom Toiletries | Hot/ Cold Water Chargeable Facilities: Wi-Fi | Snack Basket | Fruit Basket Additional facilities in the Couple Suites and Shanti Palace Suites: Refrigerator | Dining Table | Safe Deposit Locker | Bath Tub Room service is available. Dining The hotel has a restaurant. It further has dining hall. Internet : Available | Parking Facility : Available Check-in Time : 12:00 Noon | Check-out Time : 12:00 Noon,Conference Hall|Dining Hall|Doctor on Call|Internet Facility|Laundry Service|Parking Facility|Restaurant|Bathroom Toiletries|Daily Newspaper|Room Service|Study Table|Sofa Unit|Piped/Channel Music|Intercom|Direct dial phone|Air conditioning|Cable T V|Shower Area|Geyser In Bathroom|Hot/cold Water|Hot/cold Water|Attached Bathroom|Hot/cold Water|Attached Bathroom|Bathroom Toiletries|Hot/cold Water|Attached Bathroom|Bathroom Toiletries|Hot/cold Water|Attached Bathroom,Ujjain,23.15734,75.7813,http://mahfell.com/more/ap/13.jpg,20,20,20,0,90,110,200,0
ae3200631ff30a7e205f7923060e90fd,Goldfinch,4,3.2 km from Bangalore City Junction Railway Station. 3.4 km from Bangalore Palace. 3 Restaurants. Party hall. Conference room Goldfinch is a popular 4 star hotel that lies around 2.4 km away from the KSRTC Bus Station. It enjoys proximity to many important places of tourist interest like ISKCON Sri Jagannath Mandir. Bangalore Golf Club and Bangalore Palace Lake. The hotel offers 50 individually designed rooms that are categorised as Superior Rooms. Club Rooms and Executive Rooms. Wooden floored and centrally air-conditioned. these rooms have cable TV. Wi-Fi internet. electronic safe. coffee maker. mini bar and telephone. The hotel has special rooms for the physically challenged. A central location and a host of facilities like . business centre. unisex spa. travel desk. Silver Bills (party hall) and a conference room makes the hotel suitable for business as well as leisure travellers. Step in Sana-di-ge- the hotel's signature restaurant to taste the best of coastal cuisine of the south. For Indian. Chinese and Mediterranean dishes. Banjara is perfect. and for mouth-watering kababs. the on-site Kabab Studio is ideal. For comfort. choose a Club Room or an Executive Room as both feature separate living and sitting areas. Note: The Kabab Studio Restaurant is under renovation and will remain closed till further notice.,Business Centre|Conference Hall|Doctor on Call|Free Parking|Massage|Restaurant/Bar|Rooms/Facilities for Disabled Guests|Spa services|Valet Parking|Wi-Fi Internet|Minibar|Tea/Coffee Maker|Electronic Safe|Weighing Scale|WiFi Internet Connectivity|Direct dial phone|Air Conditioning|Satellite T.v.|Laundry Service|Minibar|Tea/Coffee Maker|Weighing Scale|WiFi Internet|Direct dial phone|Air Conditioning|Satellite T.v.|Laundry Service|Minibar|Tea/Coffee Maker|Electronic Safe|Weighing Scale|WiFi Internet|Direct dial phone|Air Conditioning|Satellite T.v.|Laundry Service,Bangalore,12.98551,77.57929,http://mahfell.com/more/ap/14.jpg,20,20,20,10,75,110,200,319
d59babf0cb6e2d0b7b6ea99981ed8337,Hotel Royal Cliff,4,Located 3.6 km from Rawatpur railway station. Hotel Royal Cliff features Wi-Fi. restaurant. bar. banquet hall. gymnasium. swimming pool and night club Hotel Royal Cliff is a 4 star property. situated 15 minutes from Kanpur railway station. The hotel offers 42 well-appointed rooms and four luxuriously furnished suites. which are centrally air-conditioned and provided with en suite bathroom. telephone and LCD TV. These are divided into Executive Room. Executive Club and Presidential Suite Club categories. The hotel houses several multi-purpose venues. namely Crystal Ball (1.2.3). Emerald (1 & 2). Mint and Olive Green. In order to cater to the needs of corporate travellers. Hotel Royal Cliff features a well-equipped business centre. Recreational facilities include spa. fitness centre. swimming pool. lawn and night club. To ensure that guests have a comfortable stay. the hotel offers round-the-clock room service. Wi-Fi. doctor-on-call. parking. laundry and travel assistance. At the in-house restaurant. guests can savour local delicacies. They can enjoy exotic drinks and cocktails with friends at the bar. Visit the Moti Jheel. built during the British rule. which is situated 4.2 km from the property.,Air Conditioned|Ballroom|Bar|Business Centre|Conference / Banquet Hall|Doctor on Call|Dry Cleaning|Fax/Photocopying|Fitness Centre|Garden|Laundry Service|Parking Facility|Restaurant|Room service (24 hours)|Safety Deposit Box|Spa services|Swimming Pool|Ticket Service|Wi-Fi Internet|Minibar|Tea/Coffee Maker|Electronic Safe|Ironing Board|Bathroom Toiletries|DVD Player|Mineral Water|Fruit Basket|Daily Newspaper|Dining Table|WiFi Internet|Room Heater|Study Table|Sofa Unit|Piped/Channel Music|Data Port|Direct dial phone|Air Conditioning|Satellite television|Safe Deposit Locker|Refrigerator|Cable T V|Intercom Facility|Shower Area|Geyser In Bathroom|Hot/cold Water|Iron||Minibar|Tea/Coffee Maker|Electronic Safe|Ironing Board|Bathroom Toiletries|DVD Player|Mineral Water|Fruit Basket|Daily Newspaper|Dining Table|Room Heater|Study Table|Sofa Unit|Data Port|Direct dial phone|Safe Deposit Locker|Refrigerator|Cable T V|Intercom Facility|Shower Area|Geyser In Bathroom|Hot/cold Water|Iron,Kanpur,26.4793,80.3149,http://mahfell.com/more/ap/15.jpg,20,20,20,10,70,110,200,280
2b27a184f4c347732efc3524334c1b03,Hampshire Plaza,4,5 minutes drive from Hyderabad Deccan Railway Station. 29 km from the Rajiv Gandhi International Airport. Birla Temple and Science Museum nearby. The Hampshire Plaza is located at Lakdi-ka-Pul near Hussain Sagar Lake. it offers 100 stylish rooms with individually controlled air conditioner and Wi-Fi internet. All the rooms are equipped with basic amenities like sound absorbing windows. high definition flat screen television. tea/coffee maker and has an attached bathroom with hotel and cold water supply and bathroom toiletries like soap. shampoo and towels. The hotel is in proximity to NTR Garden (1.9 km). Lumbini Park (1.5 km). Salar Jung Museum (5.1 km). Ramoji Film City (36 km). Golconda Fort (9 km). It has 4 multi functional meeting rooms ideal for conferences and banquets for up to 40 guests. Besides this it have a mini gym. a small gift shop. internet facility and parking facility. The hotel presents the Indian Restaurant Bombay Palace. which specializes in local cuisines. The Cassia is their 24 hours coffee shop. The hotel also has a bar called Hydrate on the lobby level. Dont miss to visit famous Charminar. located at a 12 minutes drive from hotel!,Airport Transfer|Airport transportation (surcharge)|Business Centre|Car rental|Conference Facilities|Fitness Centre|Internet Facility|Parking Facility|Railway Station Transfer|Restaurant|Train station pickup (surcharge)|Travel desk|Minibar|Tea/Coffee Maker|Telephone|Bathroom Toiletries|Room Service|Hot & Cold Running Water|Television|Air Conditioning|Free WiFi Internet|Minibar|Tea/Coffee Maker|Telephone|Bathroom Toiletries|Room Service|Study Table|Hot & Cold Running Water|Television|Air Conditioning|Free WiFi Internet|Tea/Coffee Maker|Bathroom Toiletries|Mineral Water|Room Service|Hot & Cold Running Water|Air Conditioning|Vacuum sealed. double paned windows for noise reduction|Flat screen color television with multi-channel cable|Free WiFi Internet,Hyderabad,17.40523,78.46458,http://mahfell.com/more/ap/16.jpg,20,20,20,10,69,110,200,311
26844a9fd617b629d5dfa51c07f5ffe1,Holiday Heaven,3,7.1 km from Anayirankal Dam. 10.7 km from Kolukkumalai Tea Estate. Multi-cuisine restaurant. Internet access. Badminton court. Kids Play Area. Travel Desk. Campfire on request Holiday Heaven is one of the most frequented 3 star resorts in Munnar- Kerala's premium hill station. It offers 12 beautifully decorated villa-style accommodation units that are available in two options- Two-detached and Semi Detached. Each villa is provided with facilities like satellite TV and direct dial telephone. The villas feature fully carpeted floors and private verandas. Guests can enjoy games like badminton and chess during the stay at the resort. For kids. there is a play area. featuring swings and slides. Ideal for leisure travellers. this resort also arranges for activities like boating in the nearby Kundala Lake. trekking. rock climbing and rappelling. upon request. The food served to guests at the resort's dining hall is prepared from fresh and locally sourced meat. vegetable and spices. Munnar. blessed with many lakes and hills. is one of the favorite tourist destinations in the Western Ghats. The resort serves as the ideal base for visitors coming to explore this natural treasure trove.,Bonfire|Car rental|Children's Play Area|Hot and cold running water available 24 hrs|Kids Play Area|Laundry Service|Parking Facility|Restaurant|Satellite Television|Telephone|Room Service|24-hrs Hot & Cold Water|Television|Satellite television|Balcony / Sit Out|Telephone|Room Service|Hot & Cold Running Water|Television|Satellite television|Balcony / Sit Out,Munnar,10.0423,77.17855,http://mahfell.com/more/ap/17.jpg,30,30,10,0,55,90,150,0
7607f483e7afde0ac8c9b37e0db3662d,Hotel Gulzar Towers,3,Located in the city of Jabalpur. Hotel Gulzar Towers is a 3 star property. Jabalpur Airport is situated 18.5 km from the property and Jabalpur Railway Station is located at the distance of 6.3 km. Famous excursions located near to the property are Gwari Ghat(2 km). Rani Durgavati Museum(3.4 km). Dumna Nature Reserve(12.7 km). Bheda Ghat(17 km) and Dhuandhaar Water Fall(21.7 km). Hotel offers services like conference hall. business centre. Wi-Fi and room service. Services such as taxi service. airport/railway station transfer and laundry are available on chargeable basis. Doctor on Call service is available for any medical emergencies. All rooms of the property are well-furnished and acquires modern amenities like air conditioner. satellite television. intercom. direct dial phone. study table. shower. hot/cold running water and essential bathroom toiletries. In-house restaurant offers variety of cuisines to guests. Bar at the hotel is a good place to enjoy your favourite drinks while socializing with everyone. Adding to this is a pleasing ambience and never-ending conversations which will sum up to a memorable experience. Have nice stay at the Hotel Gulzar Towers!,Airport Transfer|Bar|Business Centre|Conference Hall|Doctor on Call|Laundry Service|Parking Facility|Railway Station Transfer|Restaurant|Taxi Services|Wi-Fi Internet,Jabalpur,23.1553,79.9257,http://mahfell.com/more/ap/18.jpg,30,30,10,0,55,99,150,0
043b9a4c916430d8f7b068bc9d2a3a2c,Hotel Empire,3,Hotel Empire is nestled in Gandhidham one of the prime historic and well planned cities with congregation of many historic spots and places of religious interest has got its prominence in the tourist map of India. The hotel features wide range of facilities which includes banquet hall. internet access. car rental facility. doctor on call facility. laundry service. parking facility. The in-house restaurant serves a range of tantalizing dishes to suit all palates. The rooms at Hotel Empire are perfectly designed and crafted as per the taste of guests to make their stay relaxed and comfortable and are equipped with various conveniences such as attached bathroom. hot and cold water. Room and housekeeping service ensures the comfortable stay of the guest long with the cleanliness of the hotel. The property can be reached through various travel means. Rudra Mata Airport is the closest airport. the nearest railway station is Gandhidham and there are regular buses from other major cities of the country to Gandhidham. Ease out relax and have a lovely stay at Hotel Empire.,Babysitting Service|Car rental|Conference / Banquet Hall|Doctor on Call|Internet access|Laundry Service|Meeting room|Room Service|Valet Parking|Television|Direct dial phone|Air conditioning|Attached Bathroom,Gandhidham,23.07885,70.11958,http://mahfell.com/more/ap/19.jpg,30,30,10,0,60,90,130,0
cbf8641b8d2dea588123c927f63fdbf3,Hotel Sadaf,3,11.7 km from Srinagar Railway Station. 11.2 km from Airport. 1.8 km from Tourist Reception Centre. 2 km from Dal Lake. Wi-Fi. Restaurant Situated close to the famous Dal Lake and local bus stand. Hotel Sadaf is a 3 star property in the Samandar Bagh area of Srinagar. The hotel offers 32 well-decorated rooms that have all the essential amenities like flat screen TV. Wi-Fi and telephone. Guests can choose their rooms from four different categories. namely Standard Double Room. Deluxe Double Room. Standard Single Room and Deluxe Single Rooms. Owing to the beautiful surroundings and central location. Hotel Sadaf makes for an ideal place for leisure travellers. Guests can seek travel desk's assistance to explore nearby areas of the city. Laundry/dry cleaning. doctor-on-call. power back up and taxi service are also provided for guests' convenience. During the stay. guests can pamper their taste buds with a range of vegetarian dishes served at the restaurant on-site. Guests can enjoy breathtaking views of sunset over Dal Lake from the nearby Shakira.,Doctor on Call|Laundry Service|Parking Facility|Valet Parking|Wi-Fi Internet|Hot & Cold Running Water|Television|Complimentary toiletries||,Srinagar,34.0747,74.81442,http://mahfell.com/more/ap/20.jpg,30,30,10,0,55,90,150,0
a48cc74b034d053c91fcc3ab5dcda2e4,Wonderland Resort,3,Wonderland Resort is situated in Silvasaa. the capital of the Indian Union Territory of Dadra and Nagar Haveli. It is at a distance of 33.7 km from Daman Airport. 21.1 km from Vapi Railway Station and 12.4 km from Bhilad Silvassa Stand. Tourists can visit popular tourist attractions like Tribal Cultural Museum (5.1 km). Bal Udhyan (5.2 km). Satamaliya Deer Park (7.2 km). Hirwa Van Garden - Pipariya (7.3 km) and SwamiNarayan Temple (7.9 km) to enjoy. The resort offers all the requisite facilities for a comfy stay. Other services provided by the property are WiFi internet access. swimming pool. concierge service. help desk and amazing room service with the facility of indoor games. Guests can choose to stay in spacious and well maintained rooms that are provided with all essential conveniences to make the stay pleasurable for guests. Amenities such as air-condition. television and attached bathroom with all the essential bath-amenities are availed to guests. Guests can visit the in house restaurant to savour mouth-watering delicacies with the touch of regional authenticity. Have a pleasurable stay at Wonderland Resort..,24 hour concierge|24 hour reception|24 hour security|24 hours power back-up|Air Conditioned|Airport Shuttle (surcharge)|Anti-slip ramps|Concierge Service|Doctor on Call|Extra Mattress (On Request)|Free Parking|Indoor Games|Outdoor Swimming Pool|Restaurant|Room service (24 hours)|Swimming Pool|Wake up call service on request|Wi-Fi Internet|Television|Air conditioning|Attached Bathroom|Television|Air conditioning|Attached Bathroom|Television|Air conditioning|Attached Bathroom|Attach balcony,Silvassa,20.23072,73.01553,http://mahfell.com/more/ap/21.jpg,30,30,10,0,77,85,150,0
365981d66dd1f41158bb7a86a0d55d94,Hotel Kingston,3,Hotel Kingston is a well placed property situated at the close vicinity with Indira Gandhi International Airport which is just 12.4 km away. Sadar Bazar Railway Station is 6 km far and bus stand is merely 5.1 km away from the property. Hotel Kingston is managed by a team of professional and trained staff who keeps everything in strict vigil in order to provide best possible services to its guests. Hotel Kingston holds a prime location from where there are nearby excursions such as Jantar Mantar(6 km). India Gate(7.3 km). The Red Fort(8.7 km). Akshardham(12.9 km). Qutub Minar(16.7 km) and other more expeditionary places to be visited from the property. The hotel is intimately furnished with conference hall. business center. doctor on call. internet. wi-fi enabled. laundry service. parking. dining hall. airport transfer. railway station transfer. taxi services. sightseeing. travel desk and round the clock room services. Hotel Kingston has 22 well rendered rooms consisting of air-conditioning. living room. cable/satellite television. DVD player. piped/channel music. intercom. direct dial telephone. tea/coffee maker. mineral water. wi-fi internet access. refrigerator. fruit basket. snack basket. mini bar. dining table. sofa. study table. safe deposit locker. electronic safe. daily newspaper. room heater. hot/cold water. shower area. bath tub. geyser in bathroom and substantive various other bathroom toiletries. The property also has in-house multi-cuisine restaurant which serves the voluptuous delicacies from around the world. There is also a coffee shop in the hotel which dishes out the choicest beverages and lip-smacking snacks can be relished here and have a chit-chat with loved ones over a cup of coffee. Hotel Kingston takes complete care about your endeavor to make your stay very comfortable and enjoyable!,Airport Transfer|Business center|Coffee Shop|Conference Hall|Dining Hall|Doctor on Call|Internet Facility|Laundry Service|Parking Facility|Railway Station Transfer|Restaurant|Room service (24 hours)|Taxi Services|Wi-Fi Internet|Tea/Coffee Maker|Electronic Safe|Bathroom Toiletries|DVD Player|Mineral Water|Snack Basket|Fruit Basket|Daily Newspaper|Dining Table|Room Heater|Living Room|Piped/Channel Music|Direct dial phone|Air Conditioning|Satellite television|Safe Deposit Locker|Refrigerator|Intercom Facility|Shower Area|Bath Tub|Geyser In Bathroom|Mini-bar|Hot & Cold water|Tea/Coffee Maker|Electronic Safe|Bathroom Toiletries|DVD Player|Mineral Water|Snack Basket|Fruit Basket|Daily Newspaper|24-hr Room Service|Dining Table|WiFi Internet|Room Heater|Study Table|Living Room|Sofa Unit|Piped/Channel Music|Direct dial phone|Air Conditioning|Satellite television|Safe Deposit Locker|Refrigerator|Intercom Facility|Shower Area|Bath Tub|Geyser In Bathroom|Newspaper|Hot & Cold water,New Delhi And NCR,28.6432,77.1741,http://mahfell.com/more/ap/22.jpg,30,30,10,0,55,90,144,0
2101d1cb5572b7a52b2ca62fa58f3129,Hotel Arya,3,Situated on H.B. Road in Lalpur area of Ranchi. Hotel Arya is just a 5-minute drive from Ranchi Lake. The property is conveniently close to the popular park. Nakshatra Van. Whether guests need to organise a business meeting or a seminar. the in-house conference halls are suited for all kinds of formal events. Take help from the in-house travel desk in planning sightseeing tours in and around the city. Other facilities and services offered by the hotel include airport transfers. medical assistance and laundry The elegantly designed rooms in the hotel come equipped with modern conveniences like individually controlled air conditioning. mini bar. cable television. telephone and internet. All rooms have private bathrooms with modern fixtures and fittings. Dine in the soothing ambience of the in-house restaurant. which serves a range of delicacies from different parts of the country. The lively atmosphere of the hotels bar is perfect for enjoying a get-together with friends over a few drinks. Plan a visit to the Tagore Hill. one of the popular tourist sites of the area. located only about a 10-minute drive from here.,Car rental|Conference Facilities|Laundry Service|Parking Facility|Wi-Fi Internet,Ranchi,23.3728,85.34069,http://mahfell.com/more/ap/23.jpg,30,30,10,0,60,90,150,0
6884640f126657c4242c143e80947480,Hotel Saket,3,"Nestled in Ahmedabad. often described as \""an ancient city with a contemporary touch\"". Hotel Saket is located at a distance of 11.1km away from Allahabad Airport. 3.7km away from Allahabad City Station and 650m away from Civil Lines Bus Station. Guest can take time out and visit all the famous tourist places in and around while their stay at the hotel like All Saints Cathedral(900m). Allahabad Museum(2.5km). Anand Bhawan Museum(4.4km). Bade Hanuman Ji Temple(5.1km). Triveni Sangam(9.2km) and many more. The varying requirements of guests are fulfilled as ample conveniences are offered at the hotel which includes banquet facility. doctor on call facility. taxi service. travel desk. airport/railway station transfer. parking facility. Laundry service can also be availed by paying an additional charge. The multi-cuisine restaurant serves choicest dishes from around the world to cater to the varied taste of travellers. The clean and ventilated rooms in the hotel are well-maintained and comes with amenities like television. telephone. bathroom toiletries. hot and cold water. Room and housekeeping service ensures the comfortable stay of the guest long with the cleanliness of the hotel. Ease out relax and have a lovely stay at the Hotel Saket!",Airport/Rlwy Stn Transfer|Banquet facilities|Doctor on Call|Laundry|Parking Facility|Restaurant|Room service (24 hours)|Taxi Services|Travel desk|Telephone|Bathroom Toiletries|Daily Newspaper|Room Service|Sofa Unit|Air Conditioning|Satellite television|Intercom Facility|Shower Area|Geyser In Bathroom|Hot/cold Water||Bathroom Toiletries|Daily Newspaper|Room Service|Sofa Unit|Television|Air Conditioning|Satellite television|Intercom Facility|Shower Area|Geyser In Bathroom|Hot/cold Water,Allahabad,25.45036,81.83434,http://mahfell.com/more/ap/24.jpg,30,30,10,0,50,90,125,0
d4f1a2bb36982491e5cd67eecb66a275,Hotel Safari,3,2.5 km away from Taj Mahal. 4.7 km from Agra Fort. 6 km from Agra Fort Railway Station. Multi-cuisine restaurant Hotel Safari is located at Shamsabad Road in Agra. just 7 km from Kheria Airport. The nearby tourist attractions from the hotel are Fatehpur Sikri (37 km). Sikandra (15 km). Dayal Bagh (12 km) and Itma-ud-ullah (8 km) . Facilities & services The hotel provides quite few facilities and services to its guests. some of them are: massage centre. restaurant. dining hall. room service. doctor on call. laundry facilities. taxi services. travel desk. airport/railway station transfer. parking facility and sightseeing. Room Amenities Hotel Safari is a budget hotel with 26 rooms categorised into Standard A/C and Standard Non A/C. The hotel provides following in-room amenities: air conditioning. cable TV. intercom facility. sofa unit. room heater. bath tub. geyser in the bathroom and hot/cold water. Dining Hotel Safari has in-house multi cuisine restaurant and dining hall and also food is served to guest through rom service. Internet facility: Not Available | Parking facility: Available check in Time: 12:00 PM | Check Out Time: 12:00 PM,Airport/Rlwy Stn Transfer|Dining Hall|Doctor on Call|Laundry Service|Massage Centre|Parking Facility|Restaurant|Room service (24 hours)|Taxi Services|Room Heater|Geyser in the Bathroom|Sofa Unit|Air conditioning|Bathtub|Cable T V|Intercom Facility|Hot/cold Water,Agra,27.15416,78.03439,http://mahfell.com/more/ap/25.jpg,30,30,10,0,70,90,150,0
e42a93e817308c3c118cd67cfbc5b86c,Space Hotel,2,A 2 star property. Space Hotel is an excellent option for common travellers and businessmen visiting the town of Ambala. 45 km from . 3.7 km from Ambala Cantt Railway Station and 25 km from Bus Stand. The hotel is in close proximity to various tourist places such as Holy Redeemer Church (1.2km). Patel Park (3.6 km). Sis Ganj Gurudwara (10.7 km). Jain Mandir(10.8km) and Badshahi Bag Gurudwara (12 km). The hotel offers various facilities like doctor on call. mini-bar. High speed WiFi Internet access. laundry service (at a charge). airport and railway station transfer. guide service. taxi services and power back-up. The hotel provides accommodation in well-appointed. tastefully decorated rooms which are fitted with contemporary amenities like satelite tlevision. dvd player on request. air conditioning. daily newspaper. intercom.ironing board (on request). Direct Dial Telephones. mineral water. refrigerator and tea/coffee maker. shower area.bathroom toiletries.hair dryer on Request and hot/cold water. The hotel offers a wide array of facilities and services along with warm hospitality to guests. cool off and relax stay at Space Hotel!,24 hours power back-up|Airport/Rlwy Stn Transfer|Doctor on Call|Guide Service|Laundry|Mini-bar|Taxi Services|Tea/Coffee Maker|Bathroom Toiletries|Mineral Water|Daily Newspaper|Room Service|DVD Player on Request|Room Heater|Intercom|Air Conditioning|Refrigerator|Cable T V|Shower Area|Hot/cold Water|Hair dryer on Request|Iron/ironing board (on request),Ambala,30.33792,76.83981,http://mahfell.com/more/ap/26.jpg,20,20,0,0,30,60,0,0
b55600e03ff256afd74d7a61436dba5c,Hotel Mount View,2,Located at 260 m from Kodaikanal Bus Stand and 2 km from Kodaikanal Lake. Hotel Mount View offers a gym. restaurant. Massage services can also be arranged in the room at an additional cost. Situated within walking distance from the bus stand. Hotel Mount View offers standard accommodation facility to travellers. Popular city attractions such as Kodaikanal Lake. Kurinji Andavar Temple and Pillar Rocks are easily accessible from the hotel. The hotel offers spacious and well-furnished rooms that are classified as Standard Rooms. Super Deluxe Rooms. Deluxe Rooms. Suite and Honeymoon Suite. Amenities like colour television. wardrobe and direct dialling telephone are provided in all rooms. Super Deluxe Rooms and Suites enjoy additional facility of mini bar. while Honeymoon Suite also feature a private balcony and a bath fitted with a bathtub and a shower cubicle. A well-equipped conference room at the hotel caters corporate travellers. A host of recreational facilities such as gym and arrangements for trekking. picnic and jungle safari make it suitable for leisure travellers. as well. Other facilities offered include laundry. car parking. travel desk. local area transportation. baggage storage and sightseeing assistance. Guests can relish Tandoori. Continental. Chinese. North Indian and South Indian delicacies at the in-house restaurant. Do not miss to visit the famous Kodaikanal Lake- a beautiful star-shaped lake.,Business Centre|Car rental|Complimentary Airport/Railway Station Transfer|Fitness Centre|Laundry Service|Parking Facility|Restaurant|Telephone|Bathroom Toiletries|Television|Hot/cold Water|Telephone|Bathroom Toiletries|Television|Hot/cold Water|Telephone|Bathroom Toiletries|Television|Hot/cold Water|Telephone|Bathroom Toiletries|Television|Hot/cold Water,Kodaikanal,10.24752,77.50223,http://mahfell.com/more/ap/27.jpg,20,20,0,0,35,60,0,0
